0.522844611,0.588485236,-0.205959312,0.326137686,0.440463638,-0.018065612,0.397031154,0.48823067,-0.035063466,0.383608628,0.518332948,-0.025461147,0.379170847,0.474398454,0.04738027,0.291797903,0.431792741,0.306350819,0.272404974,0.430948639,0.203352099
0.499138852,0.572983585,-0.08744987,0.36669955,0.462083109,0.09723394,0.336571411,0.455612632,0.210996195,0.44579663,0.546980475,-0.04109317,0.363416986,0.460091561,0.155572153,0.338708565,0.464242765,0.263647598,0.279439307,0.425954999,0.313714741
0.488222558,0.569563559,-0.078592968,0.396275267,0.486550866,0.024108612,0.44142862,0.486374091,-0.126475942,0.442002828,0.540860878,0.000297193,0.323113936,0.438186764,0.217571399,0.319558269,0.440265651,0.293449875,0.319912709,0.449004339,0.183367652
0.469572541,0.55246018,-0.045629459,0.374757356,0.472485663,0.077566529,0.406252549,0.470219271,-0.041578502,0.431334179,0.537868906,-0.005509302,0.305891297,0.423749078,0.261059477,0.287969512,0.418828556,0.360044205,0.283787337,0.419943444,0.285177836
0.454656228,0.547169627,-0.059838068,0.37730923,0.47351886,0.074852762,0.36914972,0.448056804,0.020544125,0.437660967,0.538645355,-0.037816904,0.296937028,0.41650808,0.261231347,0.302032682,0.432107797,0.280464411,0.294885616,0.430475081,0.236006335
0.439315956,0.534913534,-0.021795405,0.381512873,0.478864938,0.064869653,0.362683798,0.447514421,0.063870467,0.446729898,0.540122704,-0.061724612,0.31714296,0.421809718,0.214128472,0.313798189,0.431970997,0.24406119,0.292430051,0.424572644,0.240321977
0.44901064,0.537686905,-0.109076371,0.388235646,0.482598895,-0.019690841,0.351167373,0.441460722,0.091182243,0.448628604,0.537950751,-0.085852469,0.313783612,0.41999837,0.214641227,0.318244111,0.438134046,0.087632619,0.292993067,0.424018208,0.21945959
0.45847969,0.547322176,-0.099440152,0.380812002,0.478033985,0.019927236,0.336176737,0.433735633,0.141685619,0.455098961,0.541492711,-0.079349976,0.326687356,0.429586894,0.204407008,0.330002758,0.443237763,0.100379757,0.288759751,0.415648834,0.245556307
0.470704878,0.553573748,-0.109073047,0.387684554,0.480546403,0.036678016,0.328626328,0.428132926,0.170555123,0.463332898,0.542035595,-0.084124786,0.328085216,0.42902942,0.213389963,0.333292327,0.447678519,0.10986082,0.286950145,0.415563141,0.267563778
0.48016179,0.561074968,-0.135241154,0.389577168,0.48423108,0.036484226,0.32398271,0.426314671,0.172413626,0.470868864,0.546020122,-0.097172408,0.330502126,0.432791092,0.213091221,0.337891642,0.450364928,0.107877722,0.282662736,0.412141532,0.288656419
0.472763912,0.558261602,-0.110446208,0.393062683,0.487678238,0.048586915,0.323641559,0.427328291,0.18459415,0.463400148,0.540867281,-0.071884304,0.326262767,0.429900969,0.217806185,0.328517636,0.444877955,0.137645295,0.279572819,0.409272863,0.301442579
0.478213055,0.561304164,-0.116453908,0.390263597,0.488308917,0.059265094,0.314183419,0.421323505,0.211268473,0.451493047,0.531677013,-0.044968863,0.332469181,0.433201347,0.204651836,0.326823049,0.445838386,0.145564364,0.274590483,0.405492175,0.317843658
0.480204962,0.563257128,-0.149484731,0.385891778,0.487094383,0.047038137,0.312209415,0.421841523,0.211473761,0.45119133,0.532013952,-0.060251485,0.331655899,0.434070135,0.194528146,0.325920822,0.443825598,0.134364391,0.268998434,0.400613713,0.324916367
0.479017249,0.561267028,-0.134885353,0.38538271,0.483151785,0.060762592,0.317483447,0.425729925,0.21173161,0.452803002,0.532714715,-0.052562568,0.346501093,0.438482468,0.156825226,0.32472127,0.444129939,0.150149212,0.271743892,0.403138775,0.328062872
0.480348024,0.563759912,-0.141276943,0.386669981,0.484479478,0.054675077,0.301443415,0.409054194,0.251749658,0.429749669,0.514282459,-0.001098211,0.330879413,0.423798162,0.195439794,0.314393817,0.432215084,0.179662773,0.264387306,0.396359606,0.340954942
0.482748453,0.565167366,-0.140429705,0.372038149,0.473964572,0.089050386,0.291296591,0.401342587,0.269600296,0.414050817,0.501418039,0.030529908,0.337439696,0.431001649,0.18162783,0.322701178,0.440641652,0.164666154,0.256751207,0.388853522,0.357474925
0.462318876,0.548254247,-0.09773132,0.361345267,0.466634789,0.110780137,0.28298255,0.39402934,0.284912928,0.396172382,0.485063735,0.070421403,0.326517337,0.422417837,0.205046164,0.314342744,0.43162036,0.18844592,0.24844655,0.380439074,0.376794623
0.443904148,0.532450402,-0.053185131,0.349136871,0.455916006,0.140778581,0.276052681,0.387506858,0.299974727,0.396696317,0.487104085,0.067665883,0.31590035,0.413221204,0.229986353,0.310943865,0.422674013,0.200209137,0.245431576,0.379091074,0.383798429
0.458253175,0.543315196,-0.122647585,0.338451611,0.447854894,0.165157489,0.283827012,0.394881478,0.268387087,0.397325587,0.488743468,0.056282887,0.307464135,0.408374364,0.244930371,0.302211696,0.412546935,0.223017854,0.238832697,0.373863446,0.396342656
0.467513064,0.551513345,-0.131051823,0.339995204,0.450656135,0.168984574,0.288720184,0.400670457,0.266181613,0.382417527,0.476102488,0.092717366,0.298671963,0.401341859,0.268780857,0.300910376,0.414164799,0.232972774,0.23519516,0.370378571,0.406385477
0.464871336,0.54957126,-0.119311769,0.33003706,0.442341066,0.195798514,0.281093607,0.393586574,0.289005734,0.367535424,0.463320772,0.128873926,0.295082745,0.400882506,0.282023002,0.293697504,0.407747326,0.254220248,0.230852469,0.363002131,0.418373375
0.46014768,0.54726517,-0.10746248,0.335872103,0.446061711,0.191156844,0.27327387,0.387672266,0.309247697,0.357533145,0.455446195,0.153569768,0.286065206,0.393570964,0.303246737,0.289961173,0.405088791,0.265922855,0.227034121,0.356973713,0.426652827
0.458751398,0.546000306,-0.09741826,0.328938243,0.440965534,0.209542936,0.268276873,0.384180916,0.323945587,0.352796914,0.45363879,0.168877451,0.282361351,0.387883425,0.307483502,0.286712396,0.403330614,0.277949942,0.222707151,0.352074949,0.434613209
0.459466311,0.546501812,-0.096510828,0.329895979,0.44308162,0.211544986,0.263983468,0.382008971,0.334907152,0.355277298,0.456959551,0.163929462,0.287410753,0.39281632,0.300357667,0.283064248,0.399556475,0.288899713,0.217216868,0.347729708,0.44909423
0.450737403,0.539843347,-0.072230535,0.323073475,0.438301123,0.229108779,0.260015748,0.37970217,0.34781887,0.359852279,0.460535418,0.157288686,0.281771437,0.388841181,0.315851676,0.277864853,0.395768038,0.303252355,0.213308672,0.343297919,0.4614323
